Customer_ID,Transaction_ID,Purchase_Date,Purchase_Amount,Payment_Method,Product_Category,Total_Purchases,Average_Order_Value,Repeat_Purchase_Rate,Time_Between_Purchases,Session_Duration,Pages_Visited,Bounce_Rate,Browsing_Frequency,Click_Through_Rate,Ad_Clicks,Product_Link_Clicks,Navigation_Path_Count,Search_Keywords_Count,Search_Frequency,Product_Relevance_Score,Search_to_Purchase_Ratio,Age,Gender,Income_Level,Occupation,Education_Level,Location,Email_Open_Rate,Response_Rate,Chatbot_Interactions,Feedback_Score,Support_Request_Frequency,Customer_Value_Score,Engagement_Score,Loyalty_Score,Churn_Risk_Score,Customer_Segment
CUST_09499,TXN_009499,2025-01-30 18:00:00,47805.38,Credit Card,Electronics,30,10443.37,0.685,115,19.92,79,0.174,66,0.765,18,24,6,34,16,0.111,0.722,53,Female,Low,Retired,Doctorate,Rural,0.189,0.303,9,1.58,15,59.4,56.92,44.05,43.11,Low_Value_Customer
CUST_09500,TXN_009500,2025-01-30 19:00:00,10815.28,Credit Card,Toys,38,5561.2,0.642,152,85.87,23,0.88,96,0.024,51,31,4,2,39,0.309,0.356,43,Female,High,Retired,Doctorate,Urban,0.608,0.724,32,1.16,16,33.39,49.74,42.56,53.97,Low_Value_Customer
CUST_09501,TXN_009501,2025-01-30 20:00:00,25881.55,UPI,Electronics,75,10479.46,0.663,114,38.2,62,0.903,26,0.47,46,54,10,4,33,0.49,0.802,32,Male,Low,Business Owner,Bachelor,Urban,0.227,0.625,47,1.1,18,53.43,57.36,53.9,61.52,Low_Value_Customer
CUST_09502,TXN_009502,2025-01-30 21:00:00,36827.27,Debit Card,Grocery,65,1002.73,0.632,11,3.32,13,0.739,37,0.686,58,15,38,36,63,0.314,0.811,22,Male,Middle,Retired,Master,Urban,0.872,0.032,44,1.73,8,59.86,22.93,52.89,70.96,Inactive_Customer
CUST_09503,TXN_009503,2025-01-30 22:00:00,27886.54,Wallet,Beauty,91,4421.33,0.082,77,46.84,47,0.092,40,0.352,25,75,36,25,34,0.213,0.593,40,Male,Low,Freelancer,Diploma,Metro,0.182,0.418,0,2.17,20,50.42,46.95,40.67,43.07,Low_Value_Customer
CUST_09504,TXN_009504,2025-01-30 23:00:00,46458.14,Net Banking,Beauty,47,10437.22,0.596,74,89.53,20,0.535,92,0.241,46,18,12,27,52,0.518,0.467,23,Other,Lower Middle,Homemaker,Master,Semi-Urban,0.328,0.209,26,3.21,8,65.82,42.37,53.6,55.01,Low_Value_Customer
CUST_09505,TXN_009505,2025-01-31 00:00:00,18960.62,Cash on Delivery,Electronics,39,2842.22,0.77,91,30.62,13,0.343,24,0.22,35,71,24,27,35,0.364,0.441,32,Female,Low,Retired,Doctorate,Semi-Urban,0.48,0.035,41,1.67,26,43.43,18.94,50.52,67.57,Inactive_Customer
CUST_09506,TXN_009506,2025-01-31 01:00:00,23237.42,Cash on Delivery,Books,107,3269.41,0.01,54,13.57,55,0.781,18,0.319,56,41,5,12,17,0.185,0.201,32,Female,Lower Middle,Employee,Master,Rural,0.622,0.272,38,4.03,0,55.31,35.73,51.76,56.18,Low_Value_Customer
CUST_09507,TXN_009507,2025-01-31 02:00:00,4517.26,Wallet,Toys,49,1394.55,0.875,59,58.28,27,0.294,17,0.633,58,1,38,49,14,0.477,0.238,40,Male,High,Retired,Diploma,Rural,0.545,0.847,37,4.18,2,45.45,61.63,70.19,23.27,Low_Value_Customer
CUST_09508,TXN_009508,2025-01-31 03:00:00,30489.06,Wallet,Grocery,101,5530.62,0.934,32,82.86,31,0.434,43,0.16,6,5,6,25,32,0.87,0.485,41,Male,Upper Middle,Student,High School,Rural,0.3,0.169,17,3.55,6,75.92,40.93,84.57,53.34,High_Value_Customer
CUST_09509,TXN_009509,2025-01-31 04:00:00,14481.78,Wallet,Sports,73,12391.42,0.134,146,77.46,22,0.549,37,0.504,56,99,35,39,5,0.594,0.158,19,Female,High,Business Owner,Diploma,Urban,0.092,0.649,44,3.71,0,42.2,57.22,45.2,31.63,Low_Value_Customer
CUST_09510,TXN_009510,2025-01-31 05:00:00,8099.42,Cash on Delivery,Electronics,58,12561.75,0.529,132,59.47,32,0.043,19,0.029,31,25,25,33,14,0.535,0.932,48,Male,Lower Middle,Employee,Master,Semi-Urban,0.81,0.686,23,2.33,6,37.74,44.39,49.73,18.59,Low_Value_Customer
CUST_09511,TXN_009511,2025-01-31 06:00:00,27272.11,Wallet,Grocery,112,12949.2,0.117,82,17.39,64,0.582,77,0.095,22,92,5,3,51,0.688,0.204,47,Male,Upper Middle,Freelancer,Bachelor,Metro,0.701,0.817,10,1.34,4,53.45,47.63,44.05,34.64,Low_Value_Customer
CUST_09512,TXN_009512,2025-01-31 07:00:00,26662.28,Cash on Delivery,Fashion,107,646.89,0.285,179,70.81,22,0.334,20,0.189,58,67,39,21,14,0.309,0.991,67,Other,Middle,Business Owner,Master,Metro,0.598,0.121,41,3.15,26,60.56,34.29,58.36,59.78,Low_Value_Customer
CUST_09513,TXN_009513,2025-01-31 08:00:00,3885.99,Debit Card,Sports,90,14902.98,0.613,175,74.27,62,0.507,81,0.461,6,41,8,32,3,0.335,0.694,57,Male,Upper Middle,Student,Doctorate,Semi-Urban,0.124,0.5,6,4.01,22,49.51,64.03,70.82,51.36,Low_Value_Customer
CUST_09514,TXN_009514,2025-01-31 09:00:00,34940.95,Net Banking,Grocery,89,7589.35,0.304,54,76.61,47,0.127,27,0.655,15,49,16,49,37,0.375,0.671,52,Female,Lower Middle,Freelancer,Diploma,Urban,0.67,0.396,10,3.89,25,64.46,62.24,57.57,50.4,Medium_Value_Customer
CUST_09515,TXN_009515,2025-01-31 10:00:00,31226.23,Credit Card,Books,17,13103.63,0.365,153,36.95,1,0.326,4,0.121,54,33,39,6,5,0.592,0.085,68,Male,Middle,Freelancer,High School,Semi-Urban,0.274,0.895,12,3.07,22,42.62,35.98,34.91,34.39,Low_Value_Customer
CUST_09516,TXN_009516,2025-01-31 11:00:00,9531.96,Net Banking,Electronics,6,13586.21,0.734,126,37.39,68,0.557,31,0.495,4,62,31,8,26,0.416,0.674,30,Female,Low,Student,Bachelor,Urban,0.261,0.219,35,3.2,20,32.45,49.49,47.11,62.59,Low_Value_Customer
CUST_09517,TXN_009517,2025-01-31 12:00:00,23524.8,Wallet,Home Decor,15,7766.02,0.568,138,14.81,43,0.547,60,0.614,45,90,16,44,69,0.738,0.455,22,Female,Lower Middle,Student,High School,Rural,0.264,0.055,30,3.67,24,42.59,34.28,45.44,69.83,Inactive_Customer
CUST_09518,TXN_009518,2025-01-31 13:00:00,36044.11,Net Banking,Beauty,67,861.24,0.513,135,69.77,38,0.158,90,0.722,40,99,3,20,21,0.345,0.883,40,Other,High,Freelancer,Bachelor,Semi-Urban,0.48,0.509,14,2.15,17,58.69,62.03,50.81,36.93,Low_Value_Customer
CUST_09519,TXN_009519,2025-01-31 14:00:00,26518.84,Wallet,Electronics,95,9002.3,0.324,126,66.61,41,0.4,37,0.212,53,3,19,41,17,0.674,0.249,45,Other,High,Freelancer,Doctorate,Semi-Urban,0.831,0.012,21,2.89,10,57.46,36.92,55.12,54.97,Low_Value_Customer
CUST_09520,TXN_009520,2025-01-31 15:00:00,19834.9,Net Banking,Grocery,28,5077.99,0.693,97,9.88,14,0.498,65,0.126,16,32,13,16,47,0.12,0.388,23,Female,Middle,Business Owner,Master,Rural,0.392,0.454,24,4.21,22,47.37,21.62,56.94,56.75,Low_Value_Customer
CUST_09521,TXN_009521,2025-01-31 16:00:00,16184.69,UPI,Toys,73,3180.82,0.421,19,2.79,3,0.086,12,0.529,5,57,13,33,0,0.701,0.667,31,Other,Middle,Freelancer,Master,Rural,0.098,0.051,41,2.89,27,46.67,16.21,52.58,62.92,Low_Value_Customer
CUST_09522,TXN_009522,2025-01-31 17:00:00,30558.65,Net Banking,Sports,44,2819.27,0.882,135,85.7,65,0.573,42,0.318,24,92,6,44,60,0.678,0.992,21,Female,Lower Middle,Student,Bachelor,Rural,0.788,0.166,1,3.44,6,60.35,56.22,65.31,52.58,Medium_Value_Customer
CUST_09523,TXN_009523,2025-01-31 18:00:00,46961.52,Credit Card,Sports,115,8433.04,0.594,45,2.54,44,0.228,80,0.532,54,53,39,44,18,0.844,0.95,49,Male,Middle,Business Owner,Bachelor,Semi-Urban,0.225,0.21,48,1.22,2,77.16,33.01,63.4,40.85,Low_Value_Customer
CUST_09524,TXN_009524,2025-01-31 19:00:00,33620.07,Credit Card,Grocery,18,1656.67,0.532,105,56.95,16,0.875,98,0.217,31,24,23,43,65,0.73,0.176,42,Other,Middle,Employee,High School,Rural,0.862,0.059,5,4.19,26,51.24,27.72,47.48,84.69,Inactive_Customer
CUST_09525,TXN_009525,2025-01-31 20:00:00,3829.82,Net Banking,Toys,112,12342.5,0.789,38,41.37,8,0.262,88,0.206,0,25,6,4,48,0.139,0.438,45,Male,Lower Middle,Student,Doctorate,Urban,0.654,0.576,0,1.48,14,50.9,33.54,71.63,41.45,Low_Value_Customer
CUST_09526,TXN_009526,2025-01-31 21:00:00,23088.18,Cash on Delivery,Beauty,104,3486.67,0.481,135,70.19,65,0.75,41,0.651,56,72,4,44,48,0.874,0.389,50,Male,Upper Middle,Freelancer,Doctorate,Metro,0.058,0.662,40,1.97,18,57.69,72.63,59.42,53.89,Potential_Customer
CUST_09527,TXN_009527,2025-01-31 22:00:00,44552.12,Cash on Delivery,Electronics,32,8284.43,0.281,174,8.81,62,0.557,24,0.247,49,90,39,38,4,0.266,0.407,31,Female,Low,Business Owner,Doctorate,Rural,0.653,0.361,8,4.69,17,58.88,37.02,44.02,53.17,Low_Value_Customer
CUST_09528,TXN_009528,2025-01-31 23:00:00,4813.68,Cash on Delivery,Sports,83,1969.36,0.16,67,61.73,2,0.654,37,0.811,59,32,35,37,40,0.585,0.663,31,Male,Middle,Student,Master,Rural,0.723,0.623,13,1.37,22,31.43,53.62,37.46,58.81,Low_Value_Customer
CUST_09529,TXN_009529,2025-02-01 00:00:00,49444.9,Net Banking,Sports,69,12908.48,0.555,75,55.73,76,0.858,43,0.629,6,70,35,39,61,0.347,0.374,54,Other,Low,Freelancer,Bachelor,Metro,0.833,0.791,8,2.41,18,70.19,74.73,54.38,57.13,Medium_Value_Customer
CUST_09530,TXN_009530,2025-02-01 01:00:00,47458.56,Cash on Delivery,Home Decor,44,10412.1,0.422,8,76.97,78,0.807,68,0.805,6,95,17,9,19,0.115,0.624,31,Male,Lower Middle,Retired,Master,Metro,0.146,0.714,12,4.8,6,67.06,83.73,53.71,51.38,Medium_Value_Customer
CUST_09531,TXN_009531,2025-02-01 02:00:00,4005.9,Debit Card,Fashion,70,3177.18,0.395,90,47.15,56,0.13,8,0.55,15,80,38,24,55,0.212,0.163,50,Male,High,Student,High School,Rural,0.105,0.551,33,4.3,21,41.1,58.12,57.72,40.52,Low_Value_Customer
CUST_09532,TXN_009532,2025-02-01 03:00:00,46677.32,Net Banking,Home Decor,63,10764.54,0.349,102,65.82,17,0.888,80,0.667,48,65,25,9,16,0.228,0.841,59,Female,Lower Middle,Freelancer,Master,Metro,0.797,0.095,15,2.64,14,63.32,42.65,45.54,74.23,Inactive_Customer
CUST_09533,TXN_009533,2025-02-01 04:00:00,18220.32,Credit Card,Fashion,76,1335.21,0.661,3,39.94,61,0.14,9,0.335,5,65,29,35,3,0.596,0.13,45,Male,Upper Middle,Homemaker,Bachelor,Semi-Urban,0.241,0.073,26,2.74,24,53.19,40.36,62.31,62.54,Low_Value_Customer
CUST_09534,TXN_009534,2025-02-01 05:00:00,42250.99,Cash on Delivery,Sports,58,11606.03,0.513,93,88.57,7,0.307,88,0.843,30,27,6,43,47,0.865,0.386,56,Female,High,Retired,Bachelor,Metro,0.208,0.395,5,4.98,21,69.28,57.74,62.34,51.23,Medium_Value_Customer
CUST_09535,TXN_009535,2025-02-01 06:00:00,20977.33,UPI,Fashion,47,7406.17,0.531,12,50.79,34,0.502,39,0.235,36,98,14,20,22,0.973,0.865,58,Other,High,Freelancer,Diploma,Rural,0.79,0.567,14,3.67,23,48.06,44.78,53.3,59.06,Low_Value_Customer
CUST_09536,TXN_009536,2025-02-01 07:00:00,22098.67,Cash on Delivery,Electronics,106,1890.74,0.309,82,68.06,60,0.887,1,0.081,34,82,27,12,57,0.906,0.46,24,Female,Upper Middle,Business Owner,Master,Metro,0.241,0.418,23,2.8,8,56.55,50.13,57.28,60.62,Low_Value_Customer
CUST_09537,TXN_009537,2025-02-01 08:00:00,31748.73,Credit Card,Sports,17,8302.13,0.605,171,9.27,22,0.6,3,0.743,13,99,35,18,0,0.501,0.778,67,Other,Upper Middle,Business Owner,Master,Rural,0.276,0.305,49,1.38,3,42.71,35.65,36.06,44.85,Low_Value_Customer
CUST_09538,TXN_009538,2025-02-01 09:00:00,38746.42,Debit Card,Sports,39,3092.91,0.401,135,42.19,22,0.832,9,0.477,33,22,6,20,50,0.974,0.766,36,Other,Low,Employee,High School,Urban,0.768,0.779,18,2.74,6,53.11,49.99,41.12,43.25,Low_Value_Customer
CUST_09539,TXN_009539,2025-02-01 10:00:00,1786.08,Net Banking,Toys,59,10124.31,0.756,94,6.73,21,0.895,48,0.354,47,3,8,38,58,0.148,0.905,49,Female,Lower Middle,Student,Diploma,Metro,0.804,0.442,32,3.81,6,42.55,28.33,66.5,57.84,Low_Value_Customer
CUST_09540,TXN_009540,2025-02-01 11:00:00,29698.48,Cash on Delivery,Fashion,7,10658.43,0.524,48,11.83,13,0.714,53,0.277,14,89,30,29,5,0.842,0.59,51,Male,Middle,Homemaker,Bachelor,Rural,0.175,0.18,17,1.32,5,36.98,18.77,29.6,61.09,Low_Value_Customer
CUST_09541,TXN_009541,2025-02-01 12:00:00,9417.98,UPI,Grocery,63,11436.52,0.291,45,46.05,70,0.463,47,0.815,53,78,28,11,20,0.371,0.34,35,Female,Low,Business Owner,Diploma,Urban,0.317,0.52,40,4.09,18,40.43,68.04,50.46,53.1,Potential_Customer
CUST_09542,TXN_009542,2025-02-01 13:00:00,17362.88,Credit Card,Fashion,117,13433.57,0.153,25,32.36,44,0.375,47,0.781,59,42,27,41,36,0.926,0.924,50,Male,High,Employee,Master,Rural,0.859,0.125,33,2.6,11,52.26,45.39,53.24,57.15,Low_Value_Customer
CUST_09543,TXN_009543,2025-02-01 14:00:00,17463.64,UPI,Fashion,57,9858.6,0.689,4,41.92,31,0.269,63,0.738,41,8,33,37,54,0.741,0.049,25,Female,Lower Middle,Homemaker,Master,Urban,0.716,0.384,29,2.05,22,46.4,49.38,54.44,56.01,Low_Value_Customer
CUST_09544,TXN_009544,2025-02-01 15:00:00,23506.11,Wallet,Beauty,75,7427.36,0.37,132,45.16,25,0.486,11,0.548,37,97,26,3,10,0.768,0.266,34,Male,Low,Homemaker,Doctorate,Semi-Urban,0.885,0.126,32,1.06,22,45.78,37.21,41.97,64.23,Low_Value_Customer
CUST_09545,TXN_009545,2025-02-01 16:00:00,16773.41,Credit Card,Beauty,34,12827.96,0.074,178,15.22,55,0.055,49,0.205,17,32,16,23,49,0.417,0.64,48,Male,Upper Middle,Student,Bachelor,Rural,0.41,0.499,43,1.83,12,27.21,39.02,22.03,27.07,Low_Value_Customer
CUST_09546,TXN_009546,2025-02-01 17:00:00,5457.32,Wallet,Electronics,53,13507.68,0.897,126,33.56,29,0.224,41,0.734,37,12,14,45,63,0.167,0.77,27,Male,Middle,Business Owner,Bachelor,Metro,0.676,0.453,16,2.06,20,41.19,48.06,61.64,43.92,Low_Value_Customer
CUST_09547,TXN_009547,2025-02-01 18:00:00,7366.87,UPI,Electronics,66,11748.13,0.385,106,77.59,35,0.347,55,0.773,30,70,24,39,69,0.374,0.374,31,Other,High,Freelancer,Bachelor,Metro,0.137,0.202,7,3.22,4,39.02,56.87,50.75,43.53,Low_Value_Customer
CUST_09548,TXN_009548,2025-02-01 19:00:00,1768.56,Net Banking,Grocery,78,14142.18,0.734,156,77.24,76,0.812,3,0.285,37,6,31,48,17,0.592,0.057,47,Other,Lower Middle,Freelancer,Master,Rural,0.703,0.803,35,4.63,19,49.31,72.41,75.26,51.5,Potential_Customer
CUST_09549,TXN_009549,2025-02-01 20:00:00,23565.43,Net Banking,Beauty,82,14693.57,0.455,110,44.66,73,0.364,98,0.543,36,49,1,44,29,0.923,0.061,39,Other,Upper Middle,Retired,Doctorate,Semi-Urban,0.08,0.386,5,4.86,13,60.68,58.44,66.42,45.88,Medium_Value_Customer
CUST_09550,TXN_009550,2025-02-01 21:00:00,47726.94,Net Banking,Home Decor,48,3844.55,0.874,165,67.67,77,0.235,99,0.011,3,39,20,30,18,0.876,0.729,44,Other,Lower Middle,Freelancer,Diploma,Metro,0.947,0.842,25,1.15,19,66.34,64.18,54.71,29.63,Medium_Value_Customer
CUST_09551,TXN_009551,2025-02-01 22:00:00,5872.19,Wallet,Electronics,60,2837.05,0.038,130,68.07,76,0.746,80,0.67,28,52,32,24,29,0.497,0.443,35,Female,Low,Retired,Master,Semi-Urban,0.029,0.315,42,1.67,15,24.88,67.28,27.37,61.94,Potential_Customer
CUST_09552,TXN_009552,2025-02-01 23:00:00,47318.6,Net Banking,Electronics,43,6784.03,0.262,73,4.93,15,0.897,14,0.612,12,80,22,18,16,0.152,0.408,51,Female,Low,Student,High School,Metro,0.836,0.71,37,1.88,4,54.75,39.11,32.42,49.37,Low_Value_Customer
CUST_09553,TXN_009553,2025-02-02 00:00:00,36694.74,Debit Card,Beauty,73,14954.21,0.539,61,55.37,68,0.738,67,0.178,51,89,24,17,60,0.801,0.704,64,Male,Lower Middle,Employee,Bachelor,Urban,0.645,0.29,41,4.66,28,68.7,48.33,66.15,77.07,Inactive_Customer
CUST_09554,TXN_009554,2025-02-02 01:00:00,31911.19,Credit Card,Beauty,103,1418.25,0.324,125,72.6,49,0.128,6,0.215,9,37,35,37,5,0.944,0.215,69,Female,Low,Employee,Diploma,Semi-Urban,0.555,0.296,25,3.75,28,65.82,48.25,61.75,51.99,Low_Value_Customer
CUST_09555,TXN_009555,2025-02-02 02:00:00,32299.36,Credit Card,Grocery,4,10708.71,0.73,51,53.86,74,0.311,16,0.412,54,34,2,17,17,0.697,0.495,27,Female,Upper Middle,Employee,High School,Metro,0.73,0.174,40,2.2,26,44.81,52.74,41.37,64.5,Low_Value_Customer
CUST_09556,TXN_009556,2025-02-02 03:00:00,41353.71,UPI,Toys,112,12777.45,0.678,31,49.2,48,0.577,52,0.563,39,44,6,23,13,0.174,0.321,41,Female,High,Employee,High School,Metro,0.276,0.269,11,1.68,4,75.55,49.47,68.19,53.74,Low_Value_Customer
CUST_09557,TXN_009557,2025-02-02 04:00:00,5435.3,Cash on Delivery,Beauty,78,14947.07,0.035,85,48.28,44,0.194,32,0.626,57,3,1,46,4,0.119,0.431,49,Female,Middle,Student,Master,Semi-Urban,0.411,0.539,6,3.42,24,34.26,56.29,41.25,45.9,Low_Value_Customer
CUST_09558,TXN_009558,2025-02-02 05:00:00,25287.24,Wallet,Toys,75,9333.72,0.592,43,46.21,38,0.608,34,0.028,33,79,37,4,3,0.951,0.47,27,Other,Lower Middle,Business Owner,High School,Urban,0.867,0.603,6,4.64,15,62.21,40.49,68.76,53.3,Low_Value_Customer
CUST_09559,TXN_009559,2025-02-02 06:00:00,34884.85,Credit Card,Books,94,5763.41,0.821,28,70.27,12,0.232,96,0.043,47,58,31,26,8,0.917,0.227,59,Other,Low,Homemaker,Bachelor,Semi-Urban,0.773,0.647,20,4.7,25,78.44,40.52,83.76,47.99,High_Value_Customer
CUST_09560,TXN_009560,2025-02-02 07:00:00,29382.34,Wallet,Fashion,104,2580.76,0.316,167,58.18,60,0.52,97,0.499,36,49,1,22,34,0.176,0.143,67,Male,Middle,Freelancer,Master,Urban,0.482,0.273,46,3.59,19,63.66,54.21,60.92,56.57,Low_Value_Customer
CUST_09561,TXN_009561,2025-02-02 08:00:00,41655.68,UPI,Sports,107,14728.25,0.145,144,20.18,38,0.674,77,0.194,59,63,32,4,42,0.519,0.072,24,Female,Lower Middle,Student,Master,Metro,0.243,0.604,44,1.92,9,64.57,37.43,46.61,44.97,Low_Value_Customer
CUST_09562,TXN_009562,2025-02-02 09:00:00,3706.36,Net Banking,Home Decor,91,13870.63,0.726,67,39.57,64,0.75,92,0.376,55,95,25,8,65,0.223,0.97,49,Male,Middle,Retired,High School,Semi-Urban,0.696,0.674,41,4.5,12,53.36,57.24,78.08,52.31,Low_Value_Customer
CUST_09563,TXN_009563,2025-02-02 10:00:00,34565.98,Cash on Delivery,Sports,93,12087.33,0.883,68,48.05,15,0.763,18,0.027,33,87,2,6,41,0.497,0.879,65,Female,Upper Middle,Employee,Bachelor,Urban,0.02,0.221,23,2.59,18,72.88,24.23,75.4,71.3,Inactive_Customer
CUST_09564,TXN_009564,2025-02-02 11:00:00,26747.98,UPI,Fashion,52,14162.24,0.647,36,38.29,36,0.738,53,0.422,42,19,27,0,27,0.366,0.302,49,Male,Middle,Business Owner,Master,Rural,0.181,0.077,27,3.96,25,56.54,34.36,60.85,82.35,Inactive_Customer
CUST_09565,TXN_009565,2025-02-02 12:00:00,19020.13,Debit Card,Books,32,1006.73,0.831,127,22.14,69,0.139,37,0.019,12,7,6,46,18,0.786,0.044,54,Male,High,Student,Master,Urban,0.292,0.758,36,2.22,25,44.59,47.14,53.67,35.9,Low_Value_Customer
CUST_09566,TXN_009566,2025-02-02 13:00:00,17079.72,Net Banking,Books,113,9509.24,0.979,30,12.1,68,0.94,88,0.841,31,38,17,11,16,0.969,0.452,64,Male,Lower Middle,Employee,Master,Semi-Urban,0.358,0.065,28,4.09,19,72.06,47.26,92.57,85.12,Inactive_Customer
CUST_09567,TXN_009567,2025-02-02 14:00:00,31079.55,Net Banking,Fashion,94,4194.46,0.494,93,11.44,43,0.736,1,0.138,47,66,4,43,59,0.211,0.999,38,Other,Upper Middle,Homemaker,High School,Metro,0.544,0.238,17,3.6,24,65.94,26.02,65.18,73.45,Inactive_Customer
CUST_09568,TXN_009568,2025-02-02 15:00:00,44560.67,Net Banking,Sports,90,11507.32,0.917,23,27.37,19,0.108,29,0.688,8,71,38,36,31,0.511,0.498,42,Other,Lower Middle,Business Owner,Bachelor,Semi-Urban,0.4,0.579,8,2.92,27,80.79,45.22,77.53,47.63,High_Value_Customer
CUST_09569,TXN_009569,2025-02-02 16:00:00,24859.18,UPI,Fashion,94,1526.18,0.344,175,36.84,78,0.666,91,0.312,33,97,16,44,33,0.845,0.993,36,Other,Low,Freelancer,Master,Urban,0.335,0.417,20,4.35,5,60.83,52.83,62.93,45.24,Low_Value_Customer
CUST_09570,TXN_009570,2025-02-02 17:00:00,41253.69,Debit Card,Electronics,51,3954.93,0.733,11,61.78,38,0.452,14,0.224,44,13,20,26,67,0.859,0.66,66,Male,Low,Freelancer,High School,Urban,0.694,0.774,28,4.12,9,68.65,53.99,64.8,39.49,Low_Value_Customer
CUST_09571,TXN_009571,2025-02-02 18:00:00,20167.6,Cash on Delivery,Books,10,12768.76,0.884,120,88.66,26,0.412,24,0.123,51,83,36,26,18,0.418,0.377,26,Other,Middle,Retired,Diploma,Rural,0.769,0.708,37,3.64,26,45.22,53.53,56.48,48.18,Low_Value_Customer
CUST_09572,TXN_009572,2025-02-02 19:00:00,5209.48,Wallet,Sports,12,11266.76,0.515,19,80.86,49,0.646,79,0.742,31,20,31,37,36,0.593,0.115,65,Other,Lower Middle,Retired,Diploma,Urban,0.533,0.107,49,2.24,6,23.67,59.0,35.3,63.34,Low_Value_Customer
CUST_09573,TXN_009573,2025-02-02 20:00:00,3169.14,UPI,Toys,97,14881.13,0.618,72,73.42,61,0.168,74,0.281,19,36,29,41,67,0.743,0.718,46,Male,High,Freelancer,Master,Metro,0.246,0.645,15,4.29,11,51.7,62.61,74.46,31.7,Low_Value_Customer
CUST_09574,TXN_009574,2025-02-02 21:00:00,2661.59,Credit Card,Fashion,98,9695.35,0.951,43,73.42,66,0.949,24,0.631,0,66,1,7,56,0.978,0.73,40,Male,High,Business Owner,Bachelor,Semi-Urban,0.127,0.551,25,4.6,10,59.18,70.57,89.62,62.63,Potential_Customer
CUST_09575,TXN_009575,2025-02-02 22:00:00,19069.49,Credit Card,Toys,82,4615.82,0.254,75,54.05,77,0.522,16,0.105,41,72,20,15,67,0.786,0.113,58,Male,High,Homemaker,High School,Metro,0.382,0.156,27,2.03,15,45.02,45.6,44.23,61.92,Low_Value_Customer
CUST_09576,TXN_009576,2025-02-02 23:00:00,16928.16,UPI,Electronics,39,8263.46,0.355,125,23.5,12,0.569,95,0.834,47,25,27,20,29,0.762,0.782,21,Male,Upper Middle,Business Owner,Master,Urban,0.057,0.762,31,1.59,15,33.47,50.18,33.52,42.61,Low_Value_Customer
CUST_09577,TXN_009577,2025-02-03 00:00:00,35925.06,Wallet,Beauty,80,14165.1,0.759,137,43.0,36,0.41,29,0.496,16,82,3,12,53,0.901,0.017,64,Female,Low,Business Owner,Bachelor,Rural,0.518,0.39,4,4.78,2,74.67,45.34,77.59,36.71,Low_Value_Customer
CUST_09578,TXN_009578,2025-02-03 01:00:00,37166.79,Credit Card,Books,109,9811.28,0.341,25,13.69,67,0.58,9,0.677,35,80,32,23,17,0.886,0.084,46,Female,Lower Middle,Freelancer,Master,Metro,0.635,0.672,11,1.76,8,65.37,58.47,54.23,45.42,Medium_Value_Customer
CUST_09579,TXN_009579,2025-02-03 02:00:00,2637.61,Wallet,Home Decor,68,13234.33,0.496,31,51.41,68,0.634,36,0.016,57,31,17,40,29,0.339,0.842,67,Other,Low,Business Owner,Bachelor,Rural,0.818,0.603,3,4.62,16,42.63,51.01,62.77,55.71,Low_Value_Customer
CUST_09580,TXN_009580,2025-02-03 03:00:00,11134.05,Net Banking,Home Decor,10,441.01,0.059,141,3.05,31,0.335,75,0.576,50,2,7,33,62,0.852,0.549,26,Male,High,Employee,High School,Urban,0.075,0.889,30,3.05,12,20.62,47.16,20.53,27.22,Low_Value_Customer
CUST_09581,TXN_009581,2025-02-03 04:00:00,13785.67,UPI,Fashion,92,5606.31,0.559,65,17.86,41,0.444,19,0.767,55,55,18,16,30,0.264,0.601,50,Female,Middle,Student,Bachelor,Rural,0.497,0.566,29,3.69,22,54.9,51.1,67.64,53.28,Low_Value_Customer
CUST_09582,TXN_009582,2025-02-03 05:00:00,27425.84,Net Banking,Home Decor,105,14036.08,0.618,158,64.39,28,0.25,16,0.45,10,23,5,24,40,0.259,0.844,36,Female,High,Retired,High School,Rural,0.621,0.144,9,3.37,9,67.92,41.49,72.19,43.15,Low_Value_Customer
CUST_09583,TXN_009583,2025-02-03 06:00:00,7311.31,Credit Card,Electronics,82,685.42,0.09,29,25.64,75,0.736,9,0.715,42,75,3,48,23,0.188,0.146,47,Other,High,Employee,Diploma,Metro,0.109,0.823,4,4.3,15,40.32,69.01,49.02,51.96,Potential_Customer
CUST_09584,TXN_009584,2025-02-03 07:00:00,6783.67,Wallet,Beauty,73,7834.61,0.247,95,38.38,47,0.703,44,0.446,8,59,15,11,11,0.671,0.65,54,Other,High,Employee,High School,Metro,0.588,0.117,32,1.54,9,32.56,39.42,38.87,63.32,Low_Value_Customer
CUST_09585,TXN_009585,2025-02-03 08:00:00,47195.07,Net Banking,Fashion,86,5263.29,0.43,18,75.05,56,0.772,53,0.828,1,15,12,24,65,0.399,0.686,49,Male,Lower Middle,Freelancer,High School,Semi-Urban,0.041,0.71,23,4.23,3,75.83,76.8,63.43,47.22,Medium_Value_Customer
CUST_09586,TXN_009586,2025-02-03 09:00:00,40229.73,Credit Card,Grocery,10,9728.44,0.768,131,4.97,29,0.671,91,0.124,26,76,34,23,61,0.284,0.185,21,Other,Upper Middle,Freelancer,Bachelor,Rural,0.947,0.631,43,4.09,19,58.29,29.32,54.09,53.11,Low_Value_Customer
